Motivation_Level,Peer_Influence,Access_to_Resources,Parental_Involvement,Gender_Male,Extracurricular_Activities_Yes,Learning_Disabilities_Yes,Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Stress_Proxy,Target
0.044387772170854434,0.0,0.9556122278291456,0.044387772170854434,0.9556122278291456,1.0,0.0,21.044387772170854,63.0,6.044387772170855,77.13316331651257,2.9556122278291457,1.0443877721708543,0.6316850984973307,0
0.27782207278173443,0.5556441455634689,2.0,0.27782207278173443,0.7221779272182656,0.27782207278173443,0.7221779272182656,8.44435585443653,75.72217792721827,6.277822072781735,77.44435585443654,0.0,4.0,0.6804584809499354,0
1.183317824549282,2.0,1.0,1.0,1.0,1.0,0.0,23.366635649098562,68.36663564909857,9.0,55.183317824549285,0.0,2.633364350901436,0.32577281949694054,0
0.7154376982371025,2.0,1.7154376982371025,1.0,0.28456230176289754,0.0,0.0,16.853686905288694,62.0,6.2845623017628975,91.7154376982371,0.28456230176289754,3.7154376982371025,0.5435725905749764,0
0.18179333125175245,1.8182066687482474,0.8182066687482475,0.3635866625035049,1.0,0.0,0.0,19.818206668748246,70.0,7.818206668748248,64.36358666250351,0.18179333125175245,3.1817933312517526,0.5589485782616547,0
0.0,2.0,1.0,0.0,1.0,0.5315994646044309,0.0,21.063198929208863,70.53159946460443,7.468400535395569,64.53159946460443,0.5315994646044309,3.531599464604431,0.5914751102558006,0
0.0,0.24027464527768005,0.12013732263884003,0.12013732263884003,1.0,1.0,0.12013732263884003,14.87986267736116,81.0,7.0,74.75972535472232,1.0,1.24027464527768,0.6539130436520552,0
0.4252204457355848,0.4252204457355848,0.5747795542644152,0.5747795542644152,0.0,1.0,0.0,22.275661337206756,72.27566133720676,9.574779554264415,54.57477955426442,1.0,3.574779554264415,0.44122308842067526,0
0.9703317769352602,0.059336446129479636,0.9703317769352602,2.0,0.9703317769352602,0.9703317769352602,0.9703317769352602,15.97033177693526,69.0,9.97033177693526,81.91099533080578,0.029668223064739818,1.0296682230647398,0.38495912310824,0
0.6754202075470892,1.3508404150941784,2.0,1.3245797924529108,0.6754202075470892,0.0,0.0,15.32457979245291,62.32457979245291,8.32457979245291,70.0,1.3245797924529108,3.6491595849058216,0.4938321378905762,0
0.08970713604713731,2.0,0.04485356802356866,2.0,0.04485356802356866,1.0,0.0,18.91029286395286,61.0,9.95514643197643,67.08970713604714,1.0,5.865439295929294,0.5099257038268877,0
1.098805962033732,1.098805962033732,1.0,1.0,0.450597018983134,1.0,0.0,14.450597018983133,68.45059701898313,8.0,53.0,0.549402981016866,2.450597018983134,0.4407045087847051,0
1.0,0.929426694473114,0.07057330552688601,1.0,0.0,0.07057330552688601,0.0,11.929426694473115,80.14114661105377,7.070573305526886,89.85885338894623,2.858853388946228,2.929426694473114,0.5072792087174063,0
1.0,0.16520393933785016,1.0,0.3304078786757003,1.0,1.0,0.0,8.0,79.50438818198646,6.0,85.3304078786757,0.8347960606621498,2.83479606066215,0.5727,0
0.6101276470584559,1.389872352941544,1.389872352941544,0.6101276470584559,1.0,0.6101276470584559,0.6101276470584559,15.220255294116912,83.38987235294154,6.610127647058456,61.610127647058455,0.3898723529415441,1.389872352941544,0.5626615431177261,0
1.0,1.2701396911515217,0.2701396911515216,1.2701396911515217,0.2701396911515216,0.0,0.0,19.0,61.0,9.270139691151522,62.54027938230304,2.2701396911515217,2.2701396911515217,0.38040434828465436,0
0.0,1.1177414439051523,1.0,1.0,1.0,0.0,0.0,20.764517112189694,61.11774144390515,4.117741443905152,90.0,2.0,3.0,0.7054571057209262,0
1.0,2.0,1.3418860094850158,1.670943004742508,0.0,0.3290569952574921,0.0,7.329056995257492,63.01282901422752,6.329056995257492,80.01282901422752,1.3418860094850158,3.0,0.5668415688939686,0
0.7418267458088308,0.5163465083823384,1.7418267458088308,0.2581732541911692,1.0,0.0,0.0,4.225480237426492,65.51634650838234,6.741826745808831,71.51634650838234,0.2581732541911692,2.0,0.6195951837083734,0
1.0,1.3253921470837837,1.0,1.0,0.32539214708378383,0.6746078529162162,0.0,10.349215705832432,65.34921570583244,6.3492157058324326,73.67460785291621,2.3492157058324326,3.3253921470837837,0.5433170776314535,0
0.29672764110409,1.29672764110409,1.70327235889591,1.70327235889591,1.0,0.29672764110409,0.29672764110409,18.0,65.70327235889592,4.59345528220818,51.59345528220818,1.70327235889591,2.29672764110409,0.6610734413304158,0
1.0,1.4368584596374705,0.0,1.0,0.7184292298187352,0.7184292298187352,0.0,9.155287689456205,86.71842922981874,6.844712310543795,84.40785385090632,0.5631415403625295,3.4368584596374703,0.5358345794649882,0
1.0,0.0,1.0459668724149593,0.0,0.0,0.04596687241495945,0.9540331275850406,26.90806625517008,68.04596687241497,7.95403312758504,78.95403312758503,1.908066255170081,1.091933744829919,0.3643293933121255,0
0.7213934511062883,0.0,1.4427869022125765,0.2786065488937117,0.0,0.2786065488937117,0.0,15.442786902212577,77.16418035331887,7.278606548893712,62.0,0.0,1.2786065488937117,0.5201730725107162,0
0.13711949708758764,0.8628805029124124,1.7257610058248247,1.0,0.13711949708758764,0.13711949708758764,0.8628805029124124,15.0,71.27423899417518,7.862880502912413,50.13711949708759,1.1371194970875877,2.1371194970875877,0.6014219710382246,0
0.9978961568241166,0.002103843175883413,0.0,1.0,0.002103843175883413,1.0,0.0,23.0,62.00210384317588,5.002103843175884,87.0,1.0,3.9957923136482334,0.4926806526796629,0
0.0,0.2824278752684056,0.0,0.0,1.0,0.7175721247315944,0.0,22.43514424946319,70.71757212473159,8.717572124731594,74.43514424946319,0.7175721247315944,2.564855750536811,0.5394695091629909,0
0.8295875568652503,1.1704124431347496,1.1704124431347496,1.8295875568652504,1.0,0.0,0.17041244313474968,14.0,64.82958755686525,7.17041244313475,62.82958755686525,1.8295875568652504,3.1704124431347496,0.5166330199141757,0
0.9594412624553186,2.0,0.04055873754468142,1.9594412624553186,0.9594412624553186,0.04055873754468142,0.0,15.081117475089362,70.95944126245531,6.959441262455319,78.04055873754469,0.08111747508936284,3.0,0.4938952546982571,0
0.8715977272882306,1.7431954545764612,2.0,1.1284022727117695,0.1284022727117694,1.0,0.0,14.128402272711769,62.12840227271177,7.256804545423539,63.0,2.256804545423539,2.1284022727117695,0.5057772102258387,0
0.7433057716899542,0.7433057716899542,0.0,1.0,1.0,1.0,0.0,20.743305771689954,70.51338845662009,6.743305771689954,89.74330577168996,1.0,3.743305771689954,0.4941897217971655,0
1.3347078980219447,0.6652921019780552,1.3347078980219447,0.3347078980219448,0.0,1.0,0.0,16.33058420395611,66.66529210197805,6.334707898021945,61.33058420395611,0.6694157960438896,3.0,0.4426459804455446,0
1.8003548790234065,1.0,1.0,1.0,1.0,0.0,0.0,22.399290241953185,66.0,6.0,63.19964512097659,0.8003548790234066,4.8003548790234065,0.33024623582795387,0
0.0,0.6626645130593555,0.0,0.0,1.0,0.3373354869406445,0.0,9.337335486940644,87.67467097388129,8.0,70.32532902611871,1.0120064608219335,2.0120064608219335,0.6626362502992511,0
1.9077152079267428,0.9077152079267428,0.09228479207325724,1.8154304158534855,1.0,0.0,0.0,21.815430415853484,62.815430415853484,5.092284792073257,52.90771520792674,2.0,1.0922847920732572,0.3470042916228787,0
0.4036784811396317,1.5963215188603683,0.5963215188603683,0.5963215188603683,0.0,0.5963215188603683,0.0,17.403678481139632,70.40367848113964,6.4036784811396315,79.40367848113964,1.5963215188603683,3.4036784811396315,0.5873963473154125,0
0.5495836567221436,1.5495836567221435,0.4504163432778564,1.0,0.0,0.0,0.0,18.450416343277855,62.09916731344429,7.0,51.54958365672214,1.5495836567221435,2.099167313444287,0.535261240215507,0
1.0,0.9003212680742715,1.0,1.0,0.09967873192572851,0.09967873192572851,0.0,13.0,79.80064253614854,9.0,75.70096380422281,0.0,2.199357463851457,0.4348,0
1.1915205407115816,0.4042397296442092,0.4042397296442092,0.4042397296442092,1.0,0.5957602703557908,0.0,22.0,71.5957602703558,7.5957602703557905,66.19152054071158,1.595760270355791,3.595760270355791,0.38153470886053154,0
0.0,0.0,1.3578378058258997,0.0,0.3210810970870501,0.3210810970870501,0.0,17.03675670873885,79.6421621941741,4.963243291261151,74.32108109708705,1.6789189029129499,1.0,0.705480431195171,0
0.7498507644364663,0.5002984711270675,0.0,0.25014923556353375,0.25014923556353375,1.0,0.0,18.500298471127067,79.74985076443646,7.499701528872933,76.24955229330939,1.2501492355635337,2.0,0.48488256319996303,0
0.5873246739166034,0.5873246739166034,2.0,1.0,0.5873246739166034,0.5873246739166034,0.0,11.412675326083397,76.76197402174981,8.0,52.23802597825019,1.5873246739166034,3.0,0.5489566443798684,0
0.353903824994937,0.353903824994937,0.646096175005063,0.0,1.0,1.0,0.353903824994937,11.707807649989874,68.64609617500507,8.0,65.35390382499493,0.0,2.707807649989874,0.5856602846159205,0
0.35354990987539303,1.646450090124607,1.353549909875393,0.646450090124607,0.646450090124607,0.0,0.0,8.292900180249214,63.93935027037382,5.06064972962618,88.70709981975078,1.0,3.707099819750786,0.7095821976663387,0
0.0,1.0,0.11196093563988219,0.11196093563988219,0.11196093563988219,0.8880390643601178,0.0,20.335882806919646,63.0,7.888039064360118,73.0,0.11196093563988219,3.0,0.5829867859177827,0
1.4013075976809026,0.5986924023190974,1.0,1.0,0.40130759768090263,0.5986924023190974,0.0,19.4013075976809,63.598692402319095,7.0,55.598692402319095,0.8026151953618053,3.5986924023190974,0.38615208572421866,0
1.0,0.5021536099619869,0.9956927800760262,0.0,0.5021536099619869,0.5021536099619869,1.0,26.0,68.00430721992397,7.4978463900380135,84.99569278007603,0.9956927800760262,2.502153609961987,0.3864217152117342,0
1.0,1.861128673603483,2.0,0.861128673603483,0.861128673603483,0.861128673603483,0.0,9.138871326396517,66.72225734720696,7.861128673603483,54.13887132639652,2.583386020810449,4.722257347206966,0.5020689930883905,0
0.8842623933212946,1.1157376066787053,0.0,0.11573760667870536,0.8842623933212946,1.0,0.0,21.884262393321293,63.0,7.0,53.11573760667871,1.0,3.8842623933212947,0.4534730648440984,0
1.0,1.1543215652830794,0.8456784347169206,2.0,1.0,1.0,0.8456784347169206,15.84567843471692,70.53703530415076,5.154321565283079,73.0,0.8456784347169206,0.46296469584923816,0.5415185036156965,0
0.17184848132709452,0.0,1.0,0.17184848132709452,0.8281515186729055,1.0,0.0,10.828151518672906,68.65630303734581,7.656303037345811,65.0,0.17184848132709452,2.343696962654189,0.6341212003253764,0
2.0,1.362122907336366,0.3621229073363661,2.0,1.0,0.0,0.6378770926636339,9.913631277990902,71.63787709266363,8.0,55.0,0.3621229073363661,2.6378770926636337,0.3249201899965355,0
0.0,0.7409812502745785,1.0,1.7409812502745785,0.2590187497254215,0.7409812502745785,1.0,20.0,64.48196250054916,7.7409812502745785,71.25901874972543,2.2590187497254215,3.518037499450843,0.590451226240829,0
1.0,0.4700084770735813,1.5299915229264187,0.4700084770735813,0.5299915229264187,1.0,0.0,16.0,66.52999152292642,7.059983045852837,98.94001695414717,0.4700084770735813,3.0,0.4768025645731005,0
1.170982267454509,0.0,1.0,1.0,1.0,0.829017732545491,0.0,17.512946802363526,60.34196453490902,4.829017732545491,97.1709822674545,1.0,4.0,0.5112096680503512,0
0.0,1.0,1.0,1.9825264534672664,0.008736773266366793,1.0,0.9912632267336332,20.017473546532734,65.01747354653273,7.982526453467266,71.0,1.9912632267336332,3.008736773266367,0.5822499438232178,0
0.820012629119356,0.17998737088064398,0.17998737088064398,1.179987370880644,0.820012629119356,1.0,0.0,16.0,61.0,6.179987370880644,81.0,0.35997474176128796,1.820012629119356,0.5361103152754779,0
1.3051176263240407,1.3051176263240407,0.3051176263240408,1.3897647473519184,1.0,0.6948823736759592,0.0,21.69488237367596,63.61023525264808,8.30511762632404,55.30511762632404,1.6948823736759593,4.305117626324041,0.34129536869525456,0
0.5324926994371466,0.4675073005628534,1.4675073005628534,1.0,0.4675073005628534,0.4675073005628534,0.0,16.0,71.0,7.064985398874294,51.46750730056285,0.0,1.5324926994371466,0.5545694532213137,0
1.5511469283252919,0.0,1.0,1.0,0.0,0.0,0.0,16.44885307167471,63.0,5.102293856650584,93.65344078497587,1.4488530716747081,4.0,0.4468061382769817,0
0.9156076194554577,1.0,1.0,0.08439238054454234,1.0,0.9156076194554577,0.0,20.25317714163363,66.91560761945546,7.0,76.0,0.08439238054454234,3.8312152389109153,0.46064406356035964,0
1.399368748394691,0.39936874839469094,1.600631251605309,0.39936874839469094,0.39936874839469094,0.39936874839469094,0.0,14.0,61.79873749678938,9.201262503210618,62.79873749678938,0.39936874839469094,3.600631251605309,0.35396312516053086,0
1.8202692735642685,0.1797307264357315,0.9101346367821342,0.08986536321786576,0.08986536321786576,0.0,0.0,20.089865363217864,68.0,6.179730726435731,98.17973072643574,0.0,4.0,0.33847512907342725,0
0.8080226299065529,1.191977370093447,0.0,1.0,0.0,1.0,0.0,11.424067889719659,76.76790948037379,4.0,51.19197737009345,0.19197737009344706,1.191977370093447,0.6454605138956988,0
0.7839486349883128,0.7839486349883128,1.7839486349883127,0.2160513650116872,1.0,0.2160513650116872,0.0,16.567897269976626,68.2160513650117,8.0,53.0,0.0,2.2160513650116873,0.47717813815912474,0
0.46660778469721587,1.0,0.5333922153027841,1.0,1.0,1.0,0.5333922153027841,21.533392215302783,69.46660778469722,6.466607784697215,90.53339221530278,0.46660778469721587,2.3998233540916476,0.5435246622242557,0
1.0,2.0,0.8167232025585446,1.1832767974414553,0.18327679744145542,0.8167232025585446,0.0,16.816723202558546,65.63344640511708,9.0,88.81672320255855,1.0,3.8167232025585447,0.4058929036605551,0
1.0673845547855225,1.0673845547855225,0.13476910957104504,1.9326154452144775,0.06738455478552252,1.0,0.0,15.067384554785523,61.0,8.932615445214477,52.134769109571046,0.9326154452144775,3.0,0.4102055162307199,0
1.0,0.7747851713373186,0.6126074143313407,0.3873925856686593,0.0,0.0,0.0,19.61260741433134,69.61260741433134,7.0,72.61260741433134,0.3873925856686593,3.8378222429940223,0.4514441836510818,0
0.2963175262521047,2.0,0.8518412368739476,0.14815876312605236,0.8518412368739476,0.8518412368739476,0.0,15.148158763126052,66.85184123687395,6.444476289378157,83.14815876312605,3.0,3.1481587631260526,0.6210768013377235,0
1.4038978641701236,1.1922042716597525,1.0,1.0,1.0,0.40389786417012374,1.0,18.403897864170123,64.0,6.807795728340247,80.40389786417012,1.0,4.192204271659753,0.3997010045214172,0
1.0,1.9223853552685592,1.0,1.8447707105371183,1.0,0.07761464473144086,0.0,18.92238535526856,64.92238535526856,6.077614644731441,55.15522928946288,1.0,3.0,0.48739754216592884,0
2.0,1.5425343685322515,0.0,1.0,0.0,0.0,0.0,18.45746563146775,74.45746563146776,7.085068737064503,64.54253436853224,0.9149312629354971,3.5425343685322517,0.29063621881974394,0
1.0,1.0,0.13825750508170465,0.0,1.0,1.0,0.0,16.861742494918296,61.27651501016341,6.0,57.861742494918296,1.1382575050817048,3.8617424949182952,0.505550757038621,0
1.0,1.0,1.5902855429531597,0.4097144570468403,0.4097144570468403,1.0,0.0,14.59028554295316,64.59028554295315,5.4097144570468405,86.18057108590632,0.0,3.5902855429531595,0.5424703384538963,0
0.0,2.0,0.7737208917857682,0.2262791082142318,1.0,0.0,0.0,21.773720891785768,68.77372089178577,7.226279108214232,98.45255821642846,0.0,2.4525582164284634,0.5941619990080728,0
1.3842396201373814,0.0,0.6157603798626187,0.38423962013738133,0.0,1.0,0.38423962013738133,19.384239620137382,67.76847924027476,8.0,98.38423962013738,1.6157603798626186,2.3842396201373814,0.35576545817206817,0
0.4501233611819322,2.0,1.4501233611819322,2.0,0.4501233611819322,0.0,0.0,16.549876638818066,61.0,7.450123361181932,63.45012336118193,1.0,3.549876638818068,0.5512962653085962,0
0.0,1.5792663538205267,1.0,1.0,0.5792663538205268,1.0,0.0,16.841467292358946,72.15853270764106,7.0,73.15853270764106,0.5792663538205268,3.4207336461794733,0.6391048485780719,0
1.0,0.759351025752613,0.24064897424738696,0.759351025752613,0.759351025752613,0.759351025752613,0.0,22.962595896989548,67.75935102575261,7.240648974247387,57.759351025752615,0.0,3.240648974247387,0.4179947252378662,0
1.8022527647187292,1.0,1.0988736176406353,0.0,0.9011263823593646,0.9011263823593646,0.0,16.098873617640635,79.90112638235937,7.098873617640636,62.901126382359365,1.9011263823593647,3.0,0.3410106457981218,0
1.8896520330175663,0.2206959339648673,0.8896520330175663,0.11034796698243365,0.0,0.8896520330175663,0.11034796698243365,10.889652033017565,81.11034796698243,6.220695933964867,68.22069593396486,2.1103479669824337,2.7793040660351327,0.39517344124730985,0
1.0,1.0,1.9876902969839243,0.9876902969839244,1.0,0.9876902969839244,0.0,16.0,62.98769029698393,6.024619406032151,73.01230970301607,0.02461940603215118,3.9876902969839243,0.5112801737791294,0
0.37005233467425525,1.0,1.6299476653257448,1.0,0.6299476653257448,0.37005233467425525,0.0,12.259895330651489,65.37005233467426,7.0,74.62994766532574,2.3700523346742552,3.6299476653257448,0.6121370712968504,0
0.9725796900273423,1.0274203099726575,1.0274203099726575,1.0,0.027420309972657653,0.0,0.027420309972657653,14.972579690027342,64.97257969002735,8.0,62.0,1.0,4.0,0.4577793600282342,0
0.39297422534529125,0.0,1.2140515493094175,0.39297422534529125,0.39297422534529125,1.0,0.0,22.178922676035874,62.0,7.0,50.0,1.0,2.0,0.5331706817196018,0
0.5258125988733238,0.9483748022533525,1.5258125988733238,2.0,0.0,0.0,0.0,12.525812598873324,61.42256220338003,7.948374802253353,70.0,1.0,3.0,0.5525225643612304,0
0.0,0.5116813865815117,1.0,0.5116813865815117,1.0,1.0,0.0,11.511681386581511,67.97663722683697,8.0,65.0,0.5116813865815117,2.511681386581512,0.6461112214619805,0
0.16562834702826534,1.8343716529717347,1.8343716529717347,1.0,0.8343716529717347,0.0,0.8343716529717347,14.165628347028266,64.16562834702826,8.0,62.0,1.0,4.0,0.5984309791129734,0
0.6457405100956123,1.2914810201912246,0.7085189798087754,1.6457405100956124,1.0,0.0,0.0,15.354259489904388,72.06277846971317,7.708518979808775,78.70851897980877,0.0,3.708518979808775,0.5191335768671654,0
0.9552215494953318,1.0,0.0,0.04477845050466822,1.0,0.04477845050466822,0.04477845050466822,19.95522154949533,68.08955690100933,8.044778450504669,87.91044309899067,4.865664648485995,2.955221549495332,0.4215092836761078,0
2.0,0.0,1.0,0.0,0.7619068201324154,1.0,0.0,11.761906820132415,81.0,5.238093179867585,68.0,0.4761863597351692,2.2380931798675845,0.4029571959594163,0
0.05335556600645375,2.0,0.9466444339935463,0.9466444339935463,0.9466444339935463,1.0,0.0,16.053355566006452,66.8932888679871,5.0,53.106711132012904,2.0,3.0,0.7028054604016757,0
0.0,2.0,1.0,1.0,1.0,0.3397688271511179,0.0,7.679537654302235,74.32046234569776,6.660231172848882,97.32046234569776,0.6602311728488821,2.6602311728488823,0.7197837926541504,0
1.0,1.0,1.482760618285668,0.4827606182856681,1.0,0.4827606182856681,0.4827606182856681,21.965521236571337,69.51723938171433,6.482760618285668,61.48276061828567,1.0,3.482760618285668,0.45083438607497367,0
